,Year,DOY,Satellite,Phenocam,CenterOrNorth,CoastalAerosol_mean,CoastalAerosol_std,Blue_mean,Blue_std,Green_mean,Green_std,Red_mean,Red_std,RedEdge1_mean,RedEdge1_std,RedEdge2_mean,RedEdge2_std,RedEdge3_mean,RedEdge3_std,NIRBroad_mean,NIRBroad_std,NIRNarrow_mean,NIRNarrow_std,SWIR1_mean,SWIR1_std,SWIR2_mean,SWIR2_std,WaterVapor_mean,WaterVapor_std,Cirrus_mean,Cirrus_std,Quality
0,2014,7,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
1,2014,9,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
2,2014,16,L30,jergrassland2,north,476.44444444444446,8.234225472732847,689.1111111111111,15.314803618608472,1077.3333333333333,28.015868519267595,1540.3333333333333,62.0644825967316,,,,,,,,,2182.8888888888887,111.13999624542056,2900.222222222222,112.23168276954574,2359.0,62.06806299897271,,,,,64
3,2014,23,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
4,2014,25,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
5,2014,32,L30,jergrassland2,north,2386.777777777778,103.22658763643079,2537.222222222222,117.23080537296954,3217.3333333333335,56.142675390472796,3792.8888888888887,44.933146499226915,,,,,,,,,4384.111111111111,35.3850076364567,3369.5555555555557,10.122703976827,3127.0,17.003267659809133,,,,,194
6,2014,39,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
7,2014,41,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
8,2014,48,L30,jergrassland2,north,727.3333333333334,10.241527663824812,1176.0,8.29993306532582,1967.0,15.5492050529208,2565.777777777778,28.39318297595697,,,,,,,,,3231.4444444444443,43.94721862292719,3567.0,33.67491648096547,3083.4444444444443,17.030111313729712,,,,,194
9,2014,55,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
10,2014,57,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
11,2014,64,L30,jergrassland2,north,531.8888888888889,10.692099309972807,742.1111111111111,13.160922328743142,1153.6666666666667,31.710495984067414,1657.0,71.51534411889831,,,,,,,,,2316.5555555555557,110.90146889229707,3186.4444444444443,93.36203262462996,2626.1111111111113,57.47355806406291,,,,,64
12,2014,71,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
13,2014,73,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
14,2014,80,L30,jergrassland2,north,573.8888888888889,12.723071296266342,810.0,16.911534525287763,1270.0,34.40607181556444,1805.5555555555557,71.39578436218316,,,,,,,,,2463.3333333333335,108.86893241161339,3356.4444444444443,106.86763475451626,2841.222222222222,63.99614185901761,,,,,64
15,2014,87,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
16,2014,89,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
17,2014,96,L30,jergrassland2,north,589.1111111111111,13.939906300055283,828.6666666666666,18.571184369578827,1306.6666666666667,38.06719205708652,1853.3333333333333,70.07456346238943,,,,,,,,,2516.0,103.99358954602282,3446.4444444444443,112.3359160050398,2936.1111111111113,74.12518606976,,,,,128
18,2014,103,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
19,2014,105,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
20,2014,112,L30,jergrassland2,north,595.3333333333334,13.324997394204456,833.1111111111111,17.489326551067556,1314.5555555555557,35.490565604306454,1860.111111111111,71.79205224418716,,,,,,,,,2569.5555555555557,107.60536036948584,3511.5555555555557,105.99173040185846,2938.5555555555557,74.92679554977661,,,,,128
21,2014,121,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
22,2014,128,L30,jergrassland2,north,628.3333333333334,12.364824660660936,875.0,17.473789896108208,1398.3333333333333,33.373309362090204,1961.3333333333333,64.99401681864433,,,,,,,,,2724.777777777778,108.97275681744983,3613.0,112.58774356030055,3090.8888888888887,73.25517720717302,,,,,128
23,2014,135,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
24,2014,137,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
25,2014,144,L30,jergrassland2,north,620.0,12.073846850849888,853.2222222222222,20.34577639914365,1364.5555555555557,42.63569477721458,1940.2222222222222,81.50361652204667,,,,,,,,,2774.777777777778,123.9289920144935,3703.3333333333335,98.49534675980046,3116.777777777778,74.20957976161206,,,,,128
26,2014,151,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
27,2014,153,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
28,2014,160,L30,jergrassland2,north,643.3333333333334,10.110500592068734,891.7777777777778,21.22251308701199,1424.5555555555557,38.52592521381215,2008.4444444444443,77.78761842508686,,,,,,,,,2823.777777777778,134.37491314955562,3734.777777777778,106.6539344252947,3188.222222222222,73.22078906032961,,,,,128
29,2014,167,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
30,2014,169,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
31,2014,176,L30,jergrassland2,north,447.22222222222223,95.72040044697052,683.0,113.46658832743084,1148.111111111111,140.25805141828513,1633.0,210.0946876476837,,,,,,,,,2310.777777777778,345.50953605678217,2742.4444444444443,483.01762358257497,2209.3333333333335,453.19262522194197,,,,,128
32,2014,183,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
33,2014,185,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
34,2014,192,L30,jergrassland2,north,758.3333333333334,16.990193249832878,1032.2222222222222,27.087421343895553,1682.0,59.742038056222285,2380.5555555555557,116.48472585718993,,,,,,,,,3716.777777777778,162.865846482979,4790.444444444444,106.17083833887837,3709.3333333333335,99.6493853468249,,,,,128
35,2014,199,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
36,2014,201,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
37,2014,208,L30,jergrassland2,north,603.8888888888889,13.461421787582836,811.7777777777778,15.396809032882812,1299.7777777777778,34.074355876451456,1813.5555555555557,70.4700269005059,,,,,,,,,2907.1111111111113,98.80108461442948,3759.6666666666665,95.91431361144986,3033.222222222222,89.00908540115789,,,,,64
38,2014,215,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
39,2014,217,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
40,2014,224,L30,jergrassland2,north,180.33333333333334,91.4233133408663,430.8888888888889,112.37975741450597,776.8888888888889,123.68727990329701,1064.4444444444443,160.63977030134578,,,,,,,,,1819.4444444444443,217.2454378046029,1966.4444444444443,150.4401771920661,1540.4444444444443,178.53235692483256,,,,,200
41,2014,231,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
42,2014,233,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
43,2014,240,L30,jergrassland2,north,562.1111111111111,7.489910909490097,698.0,6.944222218666553,1068.111111111111,20.593658379027723,1444.888888888889,50.08757762258788,,,,,,,,,2483.777777777778,90.94293421674175,3291.777777777778,43.093639071155984,2683.777777777778,40.278965499729445,,,,,64
44,2014,247,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
45,2014,249,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
46,2014,256,L30,jergrassland2,north,1256.6666666666667,477.855161691862,1371.4444444444443,475.2036080837376,2041.888888888889,370.61463796852814,2538.5555555555557,369.5033035820176,,,,,,,,,3760.6666666666665,330.49861320939505,3972.4444444444443,213.8068240835436,3123.222222222222,223.3262574887929,,,,,194
47,2014,263,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
48,2014,272,L30,jergrassland2,north,470.8888888888889,14.387065521536616,598.2222222222222,8.066085072391793,942.8888888888889,18.19917241368986,1217.0,38.97292507483739,,,,,,,,,2288.0,54.291394857339554,2925.1111111111113,37.33763202764871,2307.5555555555557,41.50799417277247,,,,,64
49,2014,279,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
50,2014,281,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
51,2014,288,L30,jergrassland2,north,521.6666666666666,7.888106377466155,640.3333333333334,7.702813338860896,936.8888888888889,20.545042356541853,1272.5555555555557,43.919398678111634,,,,,,,,,2207.1111111111113,60.24107945846413,2930.0,62.45353828602863,2403.3333333333335,56.178287620752556,,,,,64
52,2014,295,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
53,2014,297,L30,jergrassland2,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
