,Year,DOY,Satellite,Phenocam,CenterOrNorth,CoastalAerosol_mean,CoastalAerosol_std,Blue_mean,Blue_std,Green_mean,Green_std,Red_mean,Red_std,RedEdge1_mean,RedEdge1_std,RedEdge2_mean,RedEdge2_std,RedEdge3_mean,RedEdge3_std,NIRBroad_mean,NIRBroad_std,NIRNarrow_mean,NIRNarrow_std,SWIR1_mean,SWIR1_std,SWIR2_mean,SWIR2_std,WaterVapor_mean,WaterVapor_std,Cirrus_mean,Cirrus_std,Quality
817,2018,152,S30,jernort,center,765.4444444444445,24.230885300977672,942.6666666666666,37.99415159673335,1556.4444444444443,52.02373627299821,2462.777777777778,82.24594252440905,2778.4444444444443,91.2166055924165,3143.6666666666665,80.12212900039262,3321.5555555555557,83.95780833398948,3365.6666666666665,80.4956865649058,3503.777777777778,86.54963608342233,4316.777777777777,105.89069603214836,3698.8888888888887,111.63974246998885,1549.6666666666667,22.095751225568733,,,64
818,2018,154,S30,jernort,center,739.8888888888889,32.47030932489435,905.6666666666666,44.96912521077347,1496.0,54.24635164383561,2378.1111111111113,83.15239616303502,2642.1111111111113,80.58045592166384,3075.3333333333335,73.06465933982341,3275.8888888888887,71.97444676865756,3244.0,75.08365704702692,3473.8888888888887,76.29248462251405,4131.222222222223,87.97193716404716,3481.6666666666665,88.23579520554884,641.7777777777778,23.145807289047585,,,128
819,2018,157,S30,jernort,center,467.22222222222223,83.03918456270814,807.7777777777778,122.99483076561279,1300.3333333333333,145.57090673925504,1995.888888888889,147.5770566664107,2207.5555555555557,160.33652880468568,2488.3333333333335,168.77401063749912,2626.222222222222,167.3378337892658,2750.1111111111113,233.7892899573576,2723.1111111111113,171.51251619015022,3073.8888888888887,219.8218695239117,2298.222222222222,193.5107104574018,773.4444444444445,62.59590173150513,,,200
820,2018,159,S30,jernort,center,782.4444444444445,22.44554452749593,975.7777777777778,34.398894613305295,1577.2222222222222,53.34953457628447,2472.777777777778,80.2146810859982,2767.222222222222,81.11278537084819,3136.3333333333335,74.76927473531119,3343.777777777778,77.82712720122117,3380.777777777778,80.90979583294222,3537.0,82.21786775256201,4277.555555555556,96.95257845532426,3683.222222222222,97.28169609470082,1187.4444444444443,21.746576287933546,,,64
821,2018,162,S30,jernort,center,785.4444444444445,22.46039037511301,959.5555555555555,42.17980325308709,1568.5555555555557,53.62236496734696,2493.6666666666665,84.32213364367757,2833.222222222222,87.02972388503926,3176.222222222222,87.40426861909837,3330.4444444444443,83.86114331455714,3413.222222222222,87.3546764985873,3521.8888888888887,94.17766241930956,4296.888888888889,110.57068573184249,3759.0,108.62064465121004,1860.7777777777778,35.99314063595321,,,64
822,2018,164,S30,jernort,center,779.6666666666666,22.400396821881923,965.0,39.2371705854991,1576.111111111111,58.337036919466605,2474.1111111111113,90.18307853650255,2746.6666666666665,86.89840811737194,3165.5555555555557,72.4923154718425,3362.222222222222,73.70629066742279,3324.8888888888887,81.96943121872316,3546.5555555555557,81.25968128456532,4214.444444444444,88.55269756994181,3564.4444444444443,89.45155251259521,773.6666666666666,13.719410418171119,,,128
823,2018,167,S30,jernort,center,779.4444444444445,225.76837250751345,852.4444444444445,193.86714300211491,1194.4444444444443,143.5417950061244,1917.0,128.34502111279753,2099.8888888888887,111.93494583357527,2559.777777777778,104.94525321728231,2821.3333333333335,110.1947770490457,2688.6666666666665,140.44057659934168,3044.1111111111113,122.62630173230868,2951.777777777778,113.28800836587327,2061.3333333333335,83.87159497973342,150.66666666666666,58.94818817308034,,,194
824,2018,169,S30,jernort,center,807.1111111111111,22.017389311604713,1005.4444444444445,32.79942787817804,1632.111111111111,51.2129420371332,2573.0,76.27144507175232,2859.3333333333335,84.68634941817824,3202.6666666666665,71.08367526295253,3404.3333333333335,74.84205591332545,3432.0,74.46102634562892,3577.4444444444443,77.9431575089766,4273.888888888889,83.76480889894361,3661.1111111111113,85.51211018127387,1075.2222222222222,13.94256295407681,,,64
825,2018,172,S30,jernort,center,796.2222222222222,19.719013823536905,976.3333333333334,36.006172310375405,1612.2222222222222,52.70626734349484,2561.0,83.92986490053599,2819.0,91.35157968590971,3211.1111111111113,78.14295225837274,3437.8888888888887,79.12219023544735,3390.777777777778,75.47299410720481,3625.5555555555557,82.80782452443208,4301.333333333333,91.13116310510301,3612.0,96.47682508135193,804.1111111111111,11.71366196128307,,,64
826,2018,174,S30,jernort,center,836.8888888888889,18.39350395260025,1027.3333333333333,40.59009183970339,1652.7777777777778,58.99298974883518,2619.222222222222,102.3759713320115,2963.777777777778,88.49830855606197,3345.4444444444443,70.7579773454887,3515.777777777778,80.81910909594171,3546.3333333333335,87.04532663439714,3672.5555555555557,74.19210966000676,4313.0,82.70563597616685,3780.5555555555557,88.9757908536063,1817.111111111111,24.91070472460671,,,64
827,2018,177,S30,jernort,center,818.3333333333334,20.40697048668529,1003.0,36.8450207701876,1642.888888888889,56.90819984744328,2611.6666666666665,91.92509027584484,2924.8888888888887,89.51032770262937,3305.1111111111113,85.91784764069614,3506.0,70.96947700713784,3476.222222222222,82.18242280003645,3673.4444444444443,74.49103019993021,4269.555555555556,86.19888000189009,3670.0,91.87310088740156,1118.4444444444443,14.158712363858132,,,64
828,2018,179,S30,jernort,center,906.7777777777778,21.085949918147328,1102.5555555555557,40.29643246164358,1741.4444444444443,48.00025720095701,2725.4444444444443,86.22723353134516,3008.5555555555557,80.47237084326397,3419.0,68.97825744392213,3670.6666666666665,72.42467351209346,3676.777777777778,73.81926544349574,3864.8888888888887,78.15716991982592,4544.222222222223,86.0384639794936,3882.6666666666665,90.39788591431648,954.5555555555555,16.111494248317882,,,64
829,2018,182,S30,jernort,center,804.5555555555555,20.52700720249686,982.8888888888889,31.669980333448073,1601.888888888889,52.557787126688666,2565.3333333333335,83.41063081726054,2859.4444444444443,85.3894491415149,3210.6666666666665,74.72319288919309,3390.777777777778,79.03413858408527,3422.0,79.39633352855645,3564.4444444444443,80.68196977586491,4312.0,92.00724609145377,3736.5555555555557,99.19689859747645,1380.3333333333333,21.791945504908206,,,64
