,Year,DOY,Satellite,Phenocam,CenterOrNorth,CoastalAerosol_mean,CoastalAerosol_std,Blue_mean,Blue_std,Green_mean,Green_std,Red_mean,Red_std,RedEdge1_mean,RedEdge1_std,RedEdge2_mean,RedEdge2_std,RedEdge3_mean,RedEdge3_std,NIRBroad_mean,NIRBroad_std,NIRNarrow_mean,NIRNarrow_std,SWIR1_mean,SWIR1_std,SWIR2_mean,SWIR2_std,WaterVapor_mean,WaterVapor_std,Cirrus_mean,Cirrus_std,Quality
0,2014,7,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
1,2014,9,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
2,2014,16,L30,jershrubland,north,682.8888888888889,17.61592994009459,860.6666666666666,21.113450162817486,1392.4444444444443,34.599650322931524,2162.222222222222,60.51772518633194,,,,,,,,,2816.0,74.58477652234998,3646.3333333333335,59.81638571495272,3309.6666666666665,49.38510796676351,,,,,64
3,2014,23,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
4,2014,25,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
5,2014,32,L30,jershrubland,north,3475.1111111111113,210.69274334624205,3735.6666666666665,169.73705154345845,3920.6666666666665,127.21111062586738,4476.333333333333,125.05643170629455,,,,,,,,,4947.444444444444,100.74733093912724,3352.8888888888887,32.91890522158436,3187.4444444444443,34.47095753790786,,,,,130
6,2014,39,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
7,2014,41,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
8,2014,48,L30,jershrubland,north,717.6666666666666,13.630032200173915,942.4444444444445,14.26815499332623,1550.6666666666667,18.172017560585346,2314.0,29.105173270590765,,,,,,,,,2972.6666666666665,41.86486195685669,3574.1111111111113,43.719927936416276,3247.6666666666665,34.18576701884378,,,,,136
9,2014,55,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
10,2014,57,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
11,2014,64,L30,jershrubland,north,673.8888888888889,10.969092380608387,839.6666666666666,14.847371634213392,1358.6666666666667,32.11783858785575,2159.0,56.45253660278596,,,,,,,,,2862.1111111111113,70.54304351000403,3770.222222222222,53.871818602179864,3400.3333333333335,51.55363981114988,,,,,64
12,2014,71,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
13,2014,73,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
14,2014,80,L30,jershrubland,north,724.0,12.073846850849888,897.8888888888889,17.64743887269289,1441.2222222222222,35.241319743788694,2258.6666666666665,57.22858648534936,,,,,,,,,2972.777777777778,69.50903662718615,3879.4444444444443,50.88791847691925,3565.222222222222,42.6921220361628,,,,,64
15,2014,87,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
16,2014,89,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
17,2014,96,L30,jershrubland,north,117.22222222222223,12.664717198911116,186.44444444444446,8.782699042386445,321.44444444444446,8.328146533974893,442.55555555555554,8.642416214502248,,,,,,,,,494.3333333333333,12.165525060596439,461.77777777777777,5.452375176171243,384.55555555555554,5.7370358415224825,,,,,72
18,2014,103,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
19,2014,105,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
20,2014,112,L30,jershrubland,north,674.1111111111111,7.73799348732451,834.4444444444445,7.181938938307694,1379.4444444444443,14.997119064904219,2105.8888888888887,26.54741855809648,,,,,,,,,3067.6666666666665,52.457390115957715,3796.1111111111113,27.200671741886755,3362.5555555555557,25.75142330957914,,,,,64
21,2014,121,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
22,2014,128,L30,jershrubland,north,671.5555555555555,10.056629776875344,841.1111111111111,11.948448941128946,1404.0,17.90716802475106,2102.5555555555557,34.42902880842499,,,,,,,,,3225.3333333333335,60.35819009141271,3768.0,29.442976902631447,3383.777777777778,30.38558787677612,,,,,64
23,2014,135,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
24,2014,137,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
25,2014,144,L30,jershrubland,north,677.6666666666666,6.683312551921141,840.6666666666666,5.557777333511022,1394.4444444444443,14.930290695325178,2097.222222222222,28.55706870180317,,,,,,,,,3269.8888888888887,63.21118825799475,3828.8888888888887,34.329917125978376,3389.1111111111113,34.73213191922317,,,,,64
26,2014,151,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
27,2014,153,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
28,2014,160,L30,jershrubland,north,685.6666666666666,12.18377792166471,858.1111111111111,13.11864190501817,1424.4444444444443,21.644147841910275,2145.777777777778,45.61865548648997,,,,,,,,,3280.6666666666665,60.9936244391348,3865.777777777778,38.96088573536221,3451.4444444444443,46.209934264088254,,,,,64
29,2014,167,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
30,2014,169,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
31,2014,176,L30,jershrubland,north,678.5555555555555,12.535382023262626,856.3333333333334,13.258121200900895,1428.4444444444443,21.838351133886313,2155.777777777778,45.032772702599054,,,,,,,,,3269.5555555555557,60.7565471755214,3924.222222222222,37.67633438697966,3387.0,38.62641583165593,,,,,64
32,2014,183,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
33,2014,185,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
34,2014,192,L30,jershrubland,north,688.5555555555555,4.2192972324550055,862.8888888888889,7.460182369597564,1438.2222222222222,18.07870311092141,2192.0,35.37419021452411,,,,,,,,,3381.222222222222,65.29723114391398,4045.5555555555557,35.67168535130446,3369.3333333333335,33.339999333466636,,,,,64
35,2014,199,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
36,2014,201,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
37,2014,208,L30,jershrubland,north,660.7777777777778,7.627112134102451,810.0,7.557189365836423,1329.111111111111,18.501918485776578,2053.3333333333335,38.79289740260308,,,,,,,,,3107.4444444444443,65.88223687612974,3786.5555555555557,43.42582721302845,3267.5555555555557,38.790351352168635,,,,,64
38,2014,215,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
39,2014,217,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
40,2014,224,L30,jershrubland,north,446.6666666666667,141.34591138998914,622.7777777777778,159.35828101606475,1101.7777777777778,243.72469795870447,1667.0,393.65382423308597,,,,,,,,,2635.4444444444443,660.0345295868343,2881.777777777778,790.8582929363344,2265.1111111111113,656.2319109793841,,,,,132
41,2014,231,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
42,2014,233,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
43,2014,240,L30,jershrubland,north,650.8888888888889,10.311206896106826,810.7777777777778,12.882182163125572,1358.3333333333333,24.33105012119288,2061.222222222222,50.05947080507295,,,,,,,,,3206.4444444444443,62.44661917921242,3736.222222222222,45.718408103368745,3242.1111111111113,48.005658102733506,,,,,64
44,2014,247,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
45,2014,249,L30,jershrubland,north,,,,,,,,,,,,,,,,,,,,,,,,,,,255
