,Year,DOY,Satellite,Phenocam,CenterOrNorth,CoastalAerosol_mean,CoastalAerosol_std,Blue_mean,Blue_std,Green_mean,Green_std,Red_mean,Red_std,RedEdge1_mean,RedEdge1_std,RedEdge2_mean,RedEdge2_std,RedEdge3_mean,RedEdge3_std,NIRBroad_mean,NIRBroad_std,NIRNarrow_mean,NIRNarrow_std,SWIR1_mean,SWIR1_std,SWIR2_mean,SWIR2_std,WaterVapor_mean,WaterVapor_std,Cirrus_mean,Cirrus_std,Quality
0,2014,7,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
1,2014,9,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
2,2014,16,L30,jergrassland,center,572.6666666666666,16.792855623746664,810.6666666666666,22.59793500890439,1277.2222222222222,39.31009985509174,1865.3333333333333,73.85571519298061,,,,,,,,,2607.0,105.70819373266305,3294.3333333333335,111.60943807163741,2664.8888888888887,68.35762892390845,,,,,64
3,2014,23,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
4,2014,25,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
5,2014,32,L30,jergrassland,center,2459.0,84.21269368555893,2660.222222222222,62.43356963432373,3309.6666666666665,50.71927093762729,3881.3333333333335,41.6493297264994,,,,,,,,,4466.444444444444,28.573924053277477,3407.777777777778,20.208786745581616,3174.5555555555557,16.607301681363005,,,,,194
6,2014,39,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
7,2014,41,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
8,2014,48,L30,jergrassland,center,720.8888888888889,26.006172106911873,1140.7777777777778,18.599747774740138,1859.7777777777778,24.10061215348771,2511.5555555555557,43.741948112668204,,,,,,,,,3240.1111111111113,52.41595271256101,3628.0,30.58321979997092,3076.6666666666665,19.430788855719562,,,,,194
9,2014,55,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
10,2014,57,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
11,2014,64,L30,jergrassland,center,623.6666666666666,19.550504398153574,852.8888888888889,20.365790730997052,1330.4444444444443,40.77338759291984,1932.888888888889,78.7703334517429,,,,,,,,,2681.5555555555557,115.13577599330387,3479.8888888888887,107.12240604347538,2836.222222222222,69.16289592577444,,,,,64
12,2014,71,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
13,2014,73,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
14,2014,80,L30,jergrassland,center,649.6666666666666,20.176994600562075,907.8888888888889,27.19658656867906,1431.111111111111,47.70381872541919,2063.1111111111113,87.22696377770204,,,,,,,,,2801.777777777778,121.12415831862388,3650.1111111111113,129.29161220920062,3053.6666666666665,82.67473078946863,,,,,64
15,2014,87,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
16,2014,89,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
17,2014,96,L30,jergrassland,center,662.5555555555555,16.67407242871473,923.7777777777778,24.656654624744828,1457.3333333333333,43.45879274285777,2108.5555555555557,78.60323871064391,,,,,,,,,2848.1111111111113,117.03697843411567,3720.8888888888887,130.45684211386148,3126.777777777778,84.17676873735252,,,,,64
18,2014,103,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
19,2014,105,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
20,2014,112,L30,jergrassland,center,651.7777777777778,18.0541025056343,916.2222222222222,27.775999943107472,1464.111111111111,46.47208109163667,2104.222222222222,86.7278985970589,,,,,,,,,2897.777777777778,125.94423614157161,3786.222222222222,133.46974503424426,3127.1111111111113,86.10387066334403,,,,,64
21,2014,121,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
22,2014,128,L30,jergrassland,center,702.4444444444445,23.3195726619465,970.5555555555555,31.07021121092288,1546.5555555555557,44.25710516995764,2204.222222222222,79.40301950286802,,,,,,,,,3031.222222222222,113.34193867112207,3875.1111111111113,135.5215804417588,3292.8888888888887,85.13054608390111,,,,,64
23,2014,135,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
24,2014,137,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
25,2014,144,L30,jergrassland,center,693.7777777777778,32.40979885356272,950.1111111111111,35.72563488105314,1512.6666666666667,50.28584956691759,2172.1111111111113,86.39115752648202,,,,,,,,,3058.1111111111113,122.37868772738389,3937.222222222222,127.94163406958292,3286.5555555555557,82.71384555752186,,,,,64
26,2014,151,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
27,2014,153,L30,jergrassland,center,,,,,,,,,,,,,,,,,,,,,,,,,,,255
