#
# 3-day summary product time series for NEON.D14.JORN.DP1.00033
#
# Site: NEON.D14.JORN.DP1.00033
# Veg Type: GR
# ROI ID Number: 0001
# Lat: 32.59068
# Lon: -106.84254
# Elev: 1321
# UTC Offset: -7
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2017-08-07
# Creation Time: 22:13:56
# Update Date: 2018-03-12
# Update Time: 06:03:15
# Final Processing Date:: 2023-10-16
# Final Processing Time:: 11:36:04
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2017-09-16,2017,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33093,0.33078,0.33136,0.3321,0.44498,0.44672,0.45251,0.45872,0.00074,0.00075,0.00076,0.00082,0.00226,0.00198,0.00257,0.0032,NA
2017-09-17,2017,260,129,NEON.D14.JORN.DP1.00033_2017_09_17_120006.jpg,131.96546,98.11993,66.89506,0.33039,0.44436,135.2638,10.17607,100.90992,7.67517,68.9368,7.42481,0.33074,0.00126,0.33066,0.33123,0.3318,0.44358,0.01427,0.44527,0.45091,0.45664,59.75927,NA,0,0,0,0,0.33054,0.33039,0.33092,0.33166,0.44449,0.44671,0.45264,0.45851,0.00076,0.00077,0.00077,0.00083,0.00229,0.00201,0.0026,0.00324,NA
2017-09-18,2017,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33021,0.33008,0.33061,0.33135,0.44412,0.44678,0.45281,0.45836,0.00075,0.00076,0.00076,0.00082,0.00235,0.00206,0.00265,0.0033,NA
2017-09-19,2017,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32999,0.32991,0.33047,0.33119,0.44395,0.44697,0.45307,0.45835,0.00075,0.00076,0.00076,0.00082,0.0024,0.0021,0.0027,0.00336,NA
2017-09-20,2017,263,126,NEON.D14.JORN.DP1.00033_2017_09_20_120006.jpg,138.64317,104.00551,72.51651,0.33,0.43991,134.82277,11.20575,100.96937,8.18669,70.01789,8.17031,0.3302,0.00116,0.32993,0.3306,0.33148,0.44116,0.01639,0.44478,0.45052,0.45437,58.6005,NA,0,0,0,0,0.32967,0.32962,0.33021,0.33092,0.44408,0.44734,0.45345,0.45853,0.00076,0.00077,0.00077,0.00083,0.00242,0.00212,0.00272,0.00338,NA
2017-09-21,2017,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32915,0.32915,0.32973,0.33044,0.44447,0.44788,0.45394,0.45887,0.00074,0.00075,0.00076,0.00082,0.0024,0.0021,0.0027,0.00336,NA
2017-09-22,2017,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32852,0.3286,0.32918,0.32989,0.44502,0.44854,0.4545,0.45927,0.00072,0.00073,0.00073,0.00078,0.00235,0.00206,0.00265,0.0033,NA
2017-09-23,2017,266,123,NEON.D14.JORN.DP1.00033_2017_09_23_120006.jpg,152.09888,114.72355,81.81515,0.32906,0.43627,135.654,12.22049,101.26831,8.80796,71.04057,8.41025,0.32884,0.00133,0.32881,0.32939,0.32974,0.44073,0.01711,0.44508,0.45038,0.45565,57.4351,NA,0,0,0,0,0.32784,0.32801,0.32859,0.3293,0.4457,0.44928,0.45509,0.45973,0.0007,0.00071,0.00072,0.00077,0.00229,0.00201,0.0026,0.00324,NA
2017-09-24,2017,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32717,0.32743,0.32802,0.32873,0.44646,0.45007,0.45571,0.46023,0.00072,0.00073,0.00073,0.00078,0.00226,0.00198,0.00257,0.0032,NA
2017-09-25,2017,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32658,0.32692,0.32751,0.32821,0.44727,0.45089,0.45633,0.46074,0.00074,0.00075,0.00076,0.00082,0.00226,0.00198,0.00257,0.0032,NA
2017-09-26,2017,269,123,NEON.D14.JORN.DP1.00033_2017_09_26_120006.jpg,125.32161,91.34555,64.1682,0.32526,0.44625,133.70395,10.41628,97.94443,7.33431,68.81232,7.92368,0.32598,0.00234,0.32676,0.32744,0.32814,0.44528,0.01806,0.44978,0.45437,0.45875,56.26595,NA,0,0,0,0,0.32613,0.3265,0.32712,0.32781,0.44811,0.45171,0.45695,0.46125,0.00076,0.00077,0.00077,0.00083,0.00229,0.00201,0.0026,0.00324,NA
2017-09-27,2017,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32568,0.32606,0.32672,0.3274,0.44893,0.45249,0.45754,0.46175,0.00075,0.00076,0.00076,0.00082,0.00235,0.00206,0.00265,0.0033,NA
2017-09-28,2017,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32519,0.32557,0.32629,0.32697,0.44971,0.45321,0.4581,0.46222,0.00075,0.00076,0.00076,0.00082,0.0024,0.0021,0.0027,0.00336,NA
2017-09-29,2017,272,123,NEON.D14.JORN.DP1.00033_2017_09_29_120006.jpg,142.60099,102.21986,70.19661,0.32449,0.45268,139.06074,11.82958,99.5725,8.19627,69.02131,7.49834,0.32361,0.00229,0.32423,0.325,0.32615,0.45214,0.01707,0.45642,0.46152,0.4659,55.09589,NA,0,0,0,0,0.32486,0.32525,0.326,0.32667,0.4504,0.45384,0.45859,0.46264,0.00076,0.00077,0.00077,0.00083,0.00242,0.00212,0.00272,0.00338,NA
2017-09-30,2017,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32479,0.32515,0.32593,0.32658,0.45112,0.45446,0.4591,0.4631,0.00074,0.00075,0.00076,0.00082,0.0024,0.0021,0.0027,0.00336,NA
2017-10-01,2017,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32487,0.32518,0.32599,0.3266,0.45196,0.45514,0.45969,0.46365,0.00072,0.00073,0.00073,0.00078,0.00235,0.00206,0.00265,0.0033,NA
2017-10-02,2017,275,121,NEON.D14.JORN.DP1.00033_2017_10_02_120006.jpg,129.60514,92.11837,61.82071,0.32488,0.45709,132.69893,11.34623,93.88724,8.59478,62.56019,7.08023,0.32471,0.00063,0.3247,0.32502,0.3253,0.45927,0.00791,0.45948,0.46438,0.46662,53.92802,NA,0,0,0,0,0.32506,0.3253,0.32614,0.32671,0.45288,0.45587,0.46032,0.46427,0.0007,0.00071,0.00072,0.00077,0.00229,0.00201,0.0026,0.00324,NA
2017-10-03,2017,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32532,0.32548,0.32635,0.32688,0.45384,0.45659,0.46098,0.46492,0.00072,0.00073,0.00073,0.00078,0.00226,0.00198,0.00257,0.0032,NA
2017-10-04,2017,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32561,0.3257,0.32658,0.32708,0.45479,0.45729,0.46162,0.46556,0.00074,0.00075,0.00076,0.00082,0.00226,0.00198,0.00257,0.0032,NA
2017-10-05,2017,278,120,NEON.D14.JORN.DP1.00033_2017_10_05_120005.jpg,158.56942,114.84997,79.32942,0.32559,0.44953,136.96921,11.78674,98.42462,7.97672,66.5155,7.36105,0.32603,0.00243,0.32589,0.32764,0.32808,0.45381,0.01597,0.45799,0.46336,0.46961,52.76536,NA,0,0,0,0,0.32587,0.32593,0.3268,0.32728,0.45569,0.45794,0.46222,0.46616,0.00076,0.00077,0.00077,0.00083,0.00229,0.00201,0.0026,0.00324,NA
2017-10-06,2017,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32629,0.32633,0.32718,0.32764,0.45648,0.45849,0.46275,0.46668,0.00075,0.00076,0.00076,0.00082,0.00235,0.00206,0.00265,0.0033,NA
2017-10-07,2017,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32687,0.3269,0.32771,0.32815,0.45713,0.45893,0.46316,0.4671,0.00075,0.00076,0.00076,0.00082,0.0024,0.0021,0.0027,0.00336,NA
2017-10-08,2017,281,120,NEON.D14.JORN.DP1.00033_2017_10_08_120006.jpg,126.11625,89.75598,57.62503,0.32818,0.46112,131.27821,10.55626,93.41958,7.87443,60.4893,6.21148,0.32761,0.00112,0.32784,0.3284,0.32886,0.46056,0.00575,0.46046,0.46412,0.46794,51.61048,NA,0,0,0,0,0.32731,0.32734,0.32812,0.32854,0.45759,0.45921,0.46344,0.46737,0.00076,0.00077,0.00077,0.00083,0.00242,0.00212,0.00272,0.00338,NA
2017-10-09,2017,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3276,0.32764,0.32838,0.3288,0.45786,0.45934,0.46357,0.46749,0.00074,0.00075,0.00076,0.00082,0.0024,0.0021,0.0027,0.00336,NA
2017-10-10,2017,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32789,0.32798,0.32865,0.32908,0.45799,0.45932,0.46358,0.4675,0.00072,0.00073,0.00073,0.00078,0.00235,0.00206,0.00265,0.0033,NA
2017-10-11,2017,284,118,NEON.D14.JORN.DP1.00033_2017_10_11_120006.jpg,124.08038,88.14453,56.1187,0.32848,0.46239,131.51325,10.0328,94.39509,7.7779,61.36588,6.74375,0.32859,0.00088,0.32862,0.32894,0.32928,0.45815,0.00981,0.45947,0.46382,0.46638,50.46658,NA,0,0,0,0,0.32816,0.32831,0.32891,0.32935,0.458,0.45918,0.4635,0.46743,0.0007,0.00071,0.00072,0.00077,0.00229,0.00201,0.0026,0.00324,NA
2017-10-12,2017,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32841,0.32862,0.32913,0.3296,0.45793,0.45896,0.46335,0.46728,0.00072,0.00073,0.00073,0.00078,0.00226,0.00198,0.00257,0.0032,NA
2017-10-13,2017,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32861,0.32887,0.32931,0.32979,0.45779,0.45868,0.46314,0.46709,0.00074,0.00075,0.00076,0.00082,0.00226,0.00198,0.00257,0.0032,NA
2017-10-14,2017,287,101,NEON.D14.JORN.DP1.00033_2017_10_14_120005.jpg,128.27372,92.27627,59.39875,0.32962,0.4582,131.60101,9.49446,95.22014,7.83171,62.78577,7.36942,0.3288,0.00166,0.32914,0.32962,0.33038,0.45491,0.01138,0.45699,0.46157,0.46535,49.33667,NA,0,0,0,0,0.32875,0.32903,0.32943,0.3299,0.45761,0.45836,0.4629,0.46687,0.00076,0.00077,0.00077,0.00083,0.00229,0.00201,0.0026,0.00324,NA
2017-10-15,2017,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32881,0.3291,0.32947,0.32993,0.45742,0.45804,0.46264,0.46663,0.00075,0.00076,0.00076,0.00082,0.00235,0.00206,0.00265,0.0033,NA
2017-10-16,2017,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32883,0.32911,0.32946,0.3299,0.45724,0.45774,0.4624,0.46641,0.00075,0.00076,0.00076,0.00082,0.0024,0.0021,0.0027,0.00336,NA
2017-10-17,2017,290,113,NEON.D14.JORN.DP1.00033_2017_10_17_120006.jpg,131.51688,95.35265,62.70031,0.32929,0.45418,132.60646,9.64482,95.02717,7.51333,61.79745,6.22168,0.32834,0.00108,0.32877,0.32923,0.32945,0.45847,0.00663,0.45753,0.46236,0.46743,48.22339,NA,0,0,0,0,0.32882,0.32909,0.32944,0.32986,0.4571,0.45749,0.46219,0.46621,0.00076,0.00077,0.00077,0.00083,0.00242,0.00212,0.00272,0.00338,NA
2017-10-18,2017,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32878,0.32904,0.32938,0.32978,0.45695,0.45723,0.46196,0.466,0.00074,0.00075,0.00076,0.00082,0.0024,0.0021,0.0027,0.00336,NA
2017-10-19,2017,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3287,0.32893,0.32928,0.32964,0.45673,0.45692,0.46166,0.46573,0.00072,0.00073,0.00073,0.00078,0.00235,0.00206,0.00265,0.0033,NA
2017-10-20,2017,293,114,NEON.D14.JORN.DP1.00033_2017_10_20_120006.jpg,124.7197,90.37096,59.49895,0.32911,0.4542,132.54544,11.60381,96.15316,8.8265,63.72396,7.79771,0.32881,0.00143,0.32898,0.3293,0.32969,0.45363,0.01288,0.45422,0.45902,0.46329,47.14104,NA,0,0,0,0,0.32858,0.32878,0.32915,0.32947,0.45647,0.45656,0.4613,0.46542,0.0007,0.00071,0.00072,0.00077,0.00229,0.00201,0.0026,0.00324,NA
2017-10-21,2017,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32842,0.3286,0.32898,0.32927,0.45617,0.45617,0.4609,0.46507,0.00072,0.00073,0.00073,0.00078,0.00226,0.00198,0.00257,0.0032,NA
2017-10-22,2017,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32825,0.3284,0.3288,0.32905,0.45585,0.45576,0.46049,0.4647,0.00074,0.00075,0.00076,0.00082,0.00226,0.00198,0.00257,0.0032,NA
2017-10-23,2017,296,114,NEON.D14.JORN.DP1.00033_2017_10_23_120006.jpg,137.27539,100.23117,67.56903,0.32855,0.44997,130.4522,10.53053,94.01062,8.31809,61.86413,6.764,0.32834,0.00056,0.32834,0.32866,0.32889,0.45597,0.00654,0.45621,0.46122,0.46451,46.08033,NA,0,0,0,0,0.32807,0.3282,0.32861,0.32883,0.45552,0.45536,0.46008,0.46433,0.00076,0.00077,0.00077,0.00083,0.00229,0.00201,0.0026,0.00324,NA
2017-10-24,2017,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32786,0.32797,0.32837,0.32857,0.45519,0.45497,0.45968,0.46397,0.00075,0.00076,0.00076,0.00082,0.00235,0.00206,0.00265,0.0033,NA
2017-10-25,2017,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3276,0.32769,0.32807,0.32826,0.45489,0.45461,0.45931,0.46364,0.00075,0.00076,0.00076,0.00082,0.0024,0.0021,0.0027,0.00336,NA
2017-10-26,2017,299,111,NEON.D14.JORN.DP1.00033_2017_10_26_120006.jpg,127.01644,90.20574,58.44033,0.32723,0.46077,131.65212,10.44817,94.18503,7.96238,62.02394,6.17411,0.32719,0.00086,0.32729,0.32796,0.3281,0.45758,0.00546,0.4569,0.46066,0.46565,45.04401,NA,0,0,0,0,0.32735,0.32743,0.32781,0.32798,0.45461,0.4543,0.459,0.46334,0.00076,0.00077,0.00077,0.00083,0.00242,0.00212,0.00272,0.00338,NA
2017-10-27,2017,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32708,0.32716,0.32755,0.32773,0.45436,0.45404,0.45873,0.46308,0.00075,0.00076,0.00076,0.00082,0.0024,0.0021,0.0027,0.00336,NA
2017-10-28,2017,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32676,0.32684,0.32726,0.32745,0.45411,0.4538,0.45848,0.46283,0.00072,0.00073,0.00073,0.00078,0.00235,0.00206,0.00267,0.00332,NA
2017-10-29,2017,302,108,NEON.D14.JORN.DP1.00033_2017_10_29_120006.jpg,132.02575,95.73364,65.11366,0.32688,0.4508,132.98236,10.17131,95.59686,7.5016,64.3485,6.03318,0.32636,0.0007,0.32651,0.32679,0.32697,0.45414,0.00769,0.45312,0.45776,0.46163,44.03535,NA,0,0,0,0,0.32641,0.3265,0.32694,0.32717,0.45386,0.45358,0.45823,0.46259,0.00068,0.00069,0.00069,0.00075,0.0023,0.00202,0.00263,0.00327,NA
2017-10-30,2017,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32606,0.32615,0.32663,0.3269,0.4536,0.45336,0.45799,0.46235,0.00066,0.00067,0.00067,0.00072,0.00227,0.00199,0.00262,0.00326,NA
2017-10-31,2017,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32571,0.32581,0.32633,0.32664,0.45334,0.45315,0.45775,0.4621,0.00066,0.00067,0.00067,0.00072,0.00228,0.002,0.00264,0.00328,NA
2017-11-01,2017,305,108,NEON.D14.JORN.DP1.00033_2017_11_01_120006.jpg,134.11742,97.33155,67.46025,0.32562,0.44869,134.28791,11.42458,96.93335,8.83893,66.57234,7.23025,0.32549,0.0006,0.32555,0.32586,0.32615,0.45124,0.00768,0.45114,0.45593,0.46039,43.05717,NA,0,0,0,0,0.3254,0.32551,0.32606,0.32641,0.45307,0.45293,0.4575,0.46184,0.00068,0.00069,0.00069,0.00075,0.00232,0.00203,0.00269,0.00334,NA
2017-11-02,2017,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32514,0.32526,0.32584,0.32623,0.45278,0.45269,0.45723,0.46156,0.00072,0.00073,0.00073,0.00078,0.00238,0.00208,0.00274,0.00341,NA
2017-11-03,2017,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32496,0.32509,0.32568,0.3261,0.45248,0.45244,0.45694,0.46125,0.00075,0.00076,0.00076,0.00082,0.00243,0.00213,0.00279,0.00347,NA
2017-11-04,2017,308,108,NEON.D14.JORN.DP1.00033_2017_11_04_120006.jpg,143.56651,104.15263,74.16152,0.32358,0.44602,135.33016,9.53944,97.63741,7.18907,67.65699,5.74638,0.32477,0.00132,0.32512,0.32583,0.32608,0.45031,0.00685,0.44988,0.45432,0.45963,42.11307,NA,0,0,0,0,0.32488,0.325,0.32561,0.32605,0.45216,0.45215,0.45663,0.46091,0.00076,0.00077,0.00077,0.00083,0.00245,0.00215,0.0028,0.00348,NA
2017-11-05,2017,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32491,0.32503,0.32563,0.32609,0.45183,0.45185,0.45628,0.46054,0.00075,0.00076,0.00076,0.00082,0.00243,0.00213,0.00276,0.00343,NA
2017-11-06,2017,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32503,0.32515,0.32574,0.3262,0.45148,0.45154,0.45591,0.46013,0.00072,0.00073,0.00073,0.00079,0.00239,0.0021,0.0027,0.00336,NA
2017-11-07,2017,311,101,NEON.D14.JORN.DP1.00033_2017_11_07_120006.jpg,135.51593,95.72006,64.80393,0.32333,0.45776,134.19774,10.03552,96.41921,7.29625,66.86257,6.51612,0.32412,0.00131,0.32396,0.32488,0.32577,0.45125,0.01165,0.45285,0.45743,0.4611,41.20548,NA,0,0,0,0,0.32523,0.32534,0.32592,0.32637,0.45112,0.45123,0.45552,0.45971,0.00069,0.0007,0.0007,0.00075,0.00236,0.00207,0.00264,0.00328,NA
2017-11-08,2017,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32549,0.32559,0.32614,0.32659,0.45075,0.45092,0.45512,0.45926,0.00067,0.00068,0.00069,0.00074,0.00235,0.00206,0.0026,0.00323,NA
2017-11-09,2017,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32577,0.32586,0.32638,0.32683,0.45037,0.4506,0.45471,0.45881,0.00068,0.00069,0.0007,0.00075,0.00236,0.00207,0.00259,0.00323,NA
2017-11-10,2017,314,105,NEON.D14.JORN.DP1.00033_2017_11_10_120006.jpg,124.88498,90.71474,62.05183,0.32672,0.44979,131.17375,10.3113,94.87237,7.89571,64.57705,6.63596,0.32643,0.00115,0.32664,0.32706,0.32741,0.45159,0.00964,0.45139,0.45542,0.45931,40.33769,NA,0,0,0,0,0.32606,0.32614,0.32663,0.32706,0.44998,0.45026,0.4543,0.45835,0.00071,0.00072,0.00073,0.00078,0.00239,0.0021,0.00262,0.00326,NA
2017-11-11,2017,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32633,0.32641,0.32687,0.32728,0.44959,0.44991,0.4539,0.4579,0.00075,0.00076,0.00077,0.00082,0.00243,0.00214,0.00268,0.00333,NA
2017-11-12,2017,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32656,0.32663,0.32706,0.32746,0.44919,0.44954,0.4535,0.45745,0.00078,0.00079,0.0008,0.00086,0.00247,0.00216,0.00274,0.0034,NA
2017-11-13,2017,317,102,NEON.D14.JORN.DP1.00033_2017_11_13_120005.jpg,131.72909,96.50727,66.60662,0.32732,0.44678,131.97299,11.0458,95.98223,7.76518,65.51118,6.68177,0.32707,0.00101,0.32715,0.32747,0.32766,0.44981,0.01304,0.45003,0.45432,0.45861,39.51225,NA,0,0,0,0,0.32673,0.3268,0.3272,0.32758,0.44879,0.44915,0.45313,0.45702,0.00079,0.0008,0.0008,0.00086,0.00247,0.00217,0.00278,0.00345,NA
2017-11-14,2017,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32684,0.32692,0.32729,0.32765,0.44839,0.44874,0.45275,0.45658,0.00076,0.00078,0.00078,0.00084,0.00245,0.00215,0.0028,0.00348,NA
2017-11-15,2017,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32693,0.32701,0.32736,0.3277,0.44799,0.44831,0.45235,0.4561,0.00073,0.00074,0.00074,0.0008,0.00244,0.00214,0.00282,0.0035,NA
2017-11-16,2017,320,93,NEON.D14.JORN.DP1.00033_2017_11_16_120005.jpg,129.11096,94.93152,65.70033,0.32764,0.44561,131.905,10.12251,96.45873,7.25041,66.28357,6.04844,0.32738,0.00078,0.32745,0.32771,0.32798,0.44776,0.01001,0.44834,0.45244,0.4551,38.73204,NA,0,0,0,0,0.32698,0.32706,0.3274,0.32771,0.44759,0.44788,0.45194,0.4556,0.0007,0.00071,0.00071,0.00076,0.00247,0.00216,0.00286,0.00355,NA
2017-11-17,2017,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32699,0.32708,0.3274,0.3277,0.4472,0.44745,0.45153,0.45509,0.00069,0.0007,0.00071,0.00076,0.00253,0.00222,0.00293,0.00364,NA
2017-11-18,2017,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32697,0.32706,0.32737,0.32765,0.4468,0.44703,0.45112,0.45458,0.00073,0.00074,0.00074,0.0008,0.00264,0.00232,0.00302,0.00376,NA
2017-11-19,2017,323,102,NEON.D14.JORN.DP1.00033_2017_11_19_120006.jpg,123.12802,90.12032,62.80131,0.32646,0.44604,129.86046,10.80122,95.29796,8.62934,66.39276,7.3194,0.32687,0.00062,0.32696,0.32725,0.32769,0.44575,0.00663,0.44593,0.45023,0.45434,38.00027,NA,0,0,0,0,0.32689,0.32699,0.3273,0.32757,0.44641,0.44662,0.45073,0.4541,0.00079,0.0008,0.00081,0.00087,0.00278,0.00244,0.00314,0.00391,NA
